2021-11-21T14:26:28.000Z,0.0,98,1.3530000448226929,49
2021-11-21T14:26:29.000Z,2.2899999618530273,96,1.4930000305175781,49
2021-11-21T14:26:31.000Z,6.460000038146973,95,1.8380000591278076,73
2021-11-21T14:26:33.000Z,10.569999694824219,95,2.1649999618530273,74
2021-11-21T14:26:36.000Z,17.420000076293945,98,2.1740000247955322,74
2021-11-21T14:26:41.000Z,30.290000915527344,99,2.3329999446868896,75
2021-11-21T14:26:47.000Z,46.0,98,2.434999942779541,76
2021-11-21T14:26:54.000Z,63.38999938964844,101,2.4730000495910645,75
2021-11-21T14:26:57.000Z,70.83000183105469,104,2.4730000495910645,76
2021-11-21T14:27:00.000Z,78.55999755859375,106,2.4730000495910645,77
2021-11-21T14:27:09.000Z,100.12999725341797,108,2.4730000495910645,77
2021-11-21T14:27:17.000Z,120.93000030517578,107,2.4820001125335693,77
2021-11-21T14:27:20.000Z,128.5500030517578,107,2.4820001125335693,77
2021-11-21T14:27:28.000Z,148.75,109,2.4820001125335693,77
2021-11-21T14:27:36.000Z,169.1300048828125,109,2.490999937057495,77
2021-11-21T14:27:43.000Z,186.69000244140625,110,2.500999927520752,77
2021-11-21T14:27:51.000Z,207.6300048828125,111,2.5190000534057617,78
2021-11-21T14:27:58.000Z,224.5500030517578,114,2.5190000534057617,77
2021-11-21T14:28:05.000Z,244.47999572753906,115,2.5380001068115234,79
2021-11-21T14:28:13.000Z,262.1400146484375,116,2.565999984741211,78
2021-11-21T14:28:21.000Z,283.70001220703125,116,2.556999921798706,78
2021-11-21T14:28:22.000Z,286.4100036621094,117,2.556999921798706,79
2021-11-21T14:28:29.000Z,304.4200134277344,117,2.575000047683716,77
2021-11-21T14:28:37.000Z,325.04998779296875,118,2.6029999256134033,78
2021-11-21T14:28:45.000Z,347.67999267578125,119,2.621999979019165,78
2021-11-21T14:28:50.000Z,361.17999267578125,119,2.63100004196167,79
2021-11-21T14:28:58.000Z,383.30999755859375,119,2.6500000953674316,78
2021-11-21T14:29:01.000Z,391.19000244140625,119,2.6589999198913574,80
2021-11-21T14:29:07.000Z,405.9800109863281,120,2.6589999198913574,78
2021-11-21T14:29:10.000Z,413.79998779296875,121,2.6500000953674316,79
2021-11-21T14:29:17.000Z,433.92999267578125,122,2.6589999198913574,78
2021-11-21T14:29:25.000Z,456.1199951171875,123,2.677999973297119,79
2021-11-21T14:29:26.000Z,459.07000732421875,123,2.677999973297119,79
2021-11-21T14:29:33.000Z,479.010009765625,122,2.697000026702881,79
2021-11-21T14:29:41.000Z,499.55999755859375,122,2.7060000896453857,79
2021-11-21T14:29:44.000Z,507.54998779296875,119,2.7060000896453857,80
2021-11-21T14:29:49.000Z,521.8200073242188,119,2.7060000896453857,79
2021-11-21T14:29:57.000Z,542.8699951171875,121,2.7060000896453857,78
2021-11-21T14:29:59.000Z,548.72998046875,122,2.7060000896453857,79
2021-11-21T14:30:06.000Z,569.5399780273438,123,2.7149999141693115,79
2021-11-21T14:30:07.000Z,572.2999877929688,124,2.7149999141693115,79
2021-11-21T14:30:14.000Z,591.760009765625,125,2.7339999675750732,79
2021-11-21T14:30:21.000Z,612.1699829101562,125,2.753000020980835,79
2021-11-21T14:30:22.000Z,615.0700073242188,124,2.76200008392334,79
2021-11-21T14:30:28.000Z,631.47998046875,123,2.7709999084472656,80
2021-11-21T14:30:35.000Z,650.3699951171875,123,2.7809998989105225,80
2021-11-21T14:30:42.000Z,669.8699951171875,124,2.7809998989105225,79
2021-11-21T14:30:49.000Z,688.239990234375,123,2.7899999618530273,80
2021-11-21T14:30:56.000Z,708.5,124,2.7899999618530273,80
2021-11-21T14:30:57.000Z,711.1400146484375,123,2.7899999618530273,80
2021-11-21T14:31:04.000Z,730.7999877929688,124,2.7990000247955322,80
2021-11-21T14:31:11.000Z,751.0399780273438,124,2.818000078201294,80
2021-11-21T14:31:15.000Z,762.4600219726562,124,2.8269999027252197,80
2021-11-21T14:31:22.000Z,783.0399780273438,125,2.8369998931884766,80
2021-11-21T14:31:28.000Z,800.3300170898438,127,2.8550000190734863,79
2021-11-21T14:31:35.000Z,820.8900146484375,127,2.865000009536743,80
2021-11-21T14:31:36.000Z,823.8200073242188,127,2.865000009536743,79
2021-11-21T14:31:42.000Z,842.25,127,2.882999897003174,79
2021-11-21T14:31:49.000Z,862.3800048828125,127,2.9110000133514404,80
2021-11-21T14:31:50.000Z,865.510009765625,127,2.9110000133514404,80
2021-11-21T14:31:56.000Z,883.280029296875,126,2.9210000038146973,80
2021-11-21T14:32:01.000Z,897.1900024414062,126,2.930000066757202,80
2021-11-21T14:32:08.000Z,917.4299926757812,125,2.930000066757202,81
2021-11-21T14:32:15.000Z,937.3400268554688,126,2.930000066757202,81
2021-11-21T14:32:22.000Z,957.8099975585938,128,2.930000066757202,81
2021-11-21T14:32:26.000Z,969.6400146484375,128,2.930000066757202,82
2021-11-21T14:32:33.000Z,990.3099975585938,128,2.930000066757202,81
2021-11-21T14:32:36.000Z,999.530029296875,128,2.938999891281128,81
2021-11-21T14:32:37.000Z,1002.2899780273438,128,2.938999891281128,82
2021-11-21T14:32:44.000Z,1022.739990234375,128,2.938999891281128,82
2021-11-21T14:32:51.000Z,1044.77001953125,129,2.947999954223633,82
2021-11-21T14:32:57.000Z,1062.47998046875,129,2.9579999446868896,82
2021-11-21T14:33:03.000Z,1080.68994140625,129,2.9670000076293945,82
2021-11-21T14:33:10.000Z,1099.9100341796875,130,2.9670000076293945,82
2021-11-21T14:33:17.000Z,1122.280029296875,130,2.9760000705718994,82
